municipio,tipo_vivienda,habitaciones,metros_cuadrados,aseos,planta,garaje,zona_centro,ascensor,piscina,reformado,terraza,aire_acondicionado,precio
1,4,6.0,723.0,3.0,0.0,0,0,0,0,0,1,0,1100000.0
1,5,3.0,56.0,2.0,3.0,0,0,0,0,0,0,0,110000.0
1,2,4.0,167.0,1.0,0.0,0,0,0,0,0,1,0,189000.0
1,2,3.0,153.0,2.0,0.0,0,0,0,0,0,1,0,250000.0
1,5,3.0,52.0,1.0,2.0,0,0,0,0,0,0,0,110000.0
1,2,2.0,189.0,2.0,0.0,0,0,0,0,0,0,0,120000.0
1,5,4.0,1.0,2.0,3.0,0,0,0,0,0,0,0,122400.0
1,0,4.0,193.0,2.0,4.0,0,1,0,0,0,1,0,189000.0
1,1,4.0,105.0,1.0,0.0,0,0,0,0,0,1,0,240000.0
1,2,3.0,98.0,1.0,0.0,0,0,0,0,0,1,0,299000.0
1,2,5.0,220.0,3.0,0.0,0,0,0,0,0,1,0,479900.0
1,2,3.0,154.0,2.0,0.0,0,0,0,0,0,1,0,250000.0
1,5,4.0,96.0,2.0,3.0,0,0,1,0,0,0,0,101000.0
1,2,4.0,113.0,2.0,0.0,0,0,0,1,0,1,0,175000.0
1,5,2.0,69.0,1.0,4.0,0,1,0,0,0,0,1,119000.0
1,1,3.0,142.0,2.0,0.0,0,0,0,0,0,1,0,285000.0
1,4,3.0,224.0,2.0,0.0,0,0,0,0,0,1,1,310000.0
1,2,6.0,180.0,2.0,0.0,0,0,0,1,0,1,0,198000.0
1,5,3.0,79.0,1.0,1.0,0,1,0,0,0,0,0,90000.0
1,5,2.0,69.0,1.0,1.0,0,0,0,0,0,0,0,11800.0
1,2,3.0,170.0,1.0,0.0,0,0,0,1,0,0,1,220000.0
1,5,3.0,62.0,1.0,3.0,0,1,0,0,0,0,0,37000.0
1,5,4.0,120.0,2.0,4.0,0,1,1,0,0,0,0,197000.0
1,6,2.0,72.0,1.0,0.0,0,0,0,0,0,0,1,18000.0
1,2,3.0,265.0,1.0,0.0,0,0,0,0,0,1,0,250000.0
1,0,4.0,307.0,2.0,4.0,0,1,0,1,0,1,0,360000.0
1,5,3.0,95.0,1.0,2.0,0,0,0,0,0,0,0,160000.0
0,5,3.0,150.0,2.0,3.0,0,0,0,0,0,0,0,190000.0
1,2,1.0,550.0,2.0,0.0,0,0,0,0,0,0,0,265000.0
0,5,3.0,111.0,2.0,1.0,0,0,0,0,0,0,0,95000.0
5,2,3.0,110.0,2.0,0.0,1,0,0,0,0,0,0,275000.0
4,5,3.0,91.0,2.0,3.0,0,0,0,0,0,0,0,93000.0
0,5,3.0,150.0,2.0,2.0,0,0,0,0,0,0,0,190000.0
3,2,3.0,255.0,2.0,0.0,0,0,0,0,0,0,0,400000.0
4,5,3.0,90.0,1.0,5.0,0,0,0,0,0,0,0,83000.0
0,2,4.0,175.0,2.0,0.0,1,0,0,0,0,0,0,240000.0
3,2,3.0,120.0,2.0,0.0,0,0,0,0,0,0,0,690000.0
3,2,3.0,115.0,1.0,0.0,0,0,0,0,0,0,0,679900.0
1,2,3.0,194.0,2.0,0.0,0,1,0,0,0,0,0,125000.0
3,5,4.0,93.0,4.0,2.0,0,1,0,0,0,0,0,193000.0
3,5,3.0,74.0,2.0,4.0,0,0,0,0,0,0,0,167500.0
3,5,2.0,75.0,2.0,3.0,0,1,0,0,0,0,0,155000.0
3,2,6.0,350.0,2.0,0.0,1,0,0,0,0,0,0,649000.0
1,5,3.0,70.0,1.0,3.0,0,0,0,0,0,0,0,94000.0
3,5,2.0,55.0,1.0,1.0,0,1,0,0,0,0,0,51000.0
3,2,4.0,379.0,1.0,0.0,1,0,0,0,0,0,0,1200000.0
1,2,3.0,213.0,1.0,0.0,0,0,0,0,0,0,0,300000.0
3,2,5.0,220.0,2.0,0.0,1,0,0,0,0,0,0,479990.0
1,5,3.0,98.0,2.0,3.0,0,0,0,0,0,0,0,165000.0
1,5,2.0,107.0,2.0,2.0,1,0,0,0,0,0,0,149900.0
3,5,4.0,89.0,2.0,4.0,0,1,0,0,0,0,0,126000.0
1,2,5.0,352.0,2.0,0.0,1,0,0,0,0,0,0,360000.0
3,2,6.0,550.0,1.0,0.0,1,0,0,0,0,0,0,1290000.0
0,5,2.0,170.0,1.0,3.0,0,0,0,0,0,0,0,183500.0
1,5,4.0,72.0,1.0,5.0,0,0,0,0,0,0,0,123000.0
1,5,5.0,181.0,2.0,3.0,0,0,0,0,0,0,0,180000.0
1,5,3.0,66.0,1.0,4.0,0,0,0,0,0,0,0,84000.0
3,5,2.0,86.0,2.0,3.0,0,0,0,0,0,0,0,74000.0
3,2,4.0,200.0,2.0,0.0,1,0,0,0,0,0,0,595000.0
3,2,3.0,130.0,2.0,0.0,1,0,0,0,0,0,0,380000.0
3,2,5.0,200.0,2.0,0.0,1,1,0,0,0,0,0,376000.0
4,5,4.0,86.0,2.0,3.0,0,0,0,0,0,0,0,93000.0
1,5,3.0,52.0,2.0,2.0,0,0,0,0,0,0,0,105000.0
1,5,1.0,58.0,1.0,4.0,0,1,0,0,0,0,0,114000.0
3,2,4.0,160.0,2.0,0.0,1,0,0,0,0,0,0,379000.0
1,3,1.0,51.0,1.0,2.0,1,0,0,0,0,0,0,139000.0
5,2,4.0,202.0,2.0,0.0,1,0,0,0,0,0,0,340000.0
1,5,3.0,60.0,1.0,4.0,0,0,0,0,0,0,0,130000.0
5,2,4.0,170.0,2.0,0.0,1,0,0,0,0,0,0,240000.0
3,2,5.0,350.0,2.0,0.0,1,0,0,0,0,0,0,785000.0
3,2,5.0,186.0,2.0,0.0,1,0,0,0,0,0,0,460000.0
1,2,6.0,961.0,2.0,0.0,1,0,0,0,0,0,0,370000.0
1,2,4.0,315.0,1.0,0.0,0,1,0,0,0,0,0,410000.0
1,5,2.0,80.0,2.0,1.0,0,0,0,0,0,0,0,160000.0
3,2,4.0,219.0,2.0,0.0,0,0,0,0,0,0,0,880000.0
3,2,4.0,279.0,2.0,0.0,1,0,0,0,0,0,0,650000.0
0,5,2.0,72.0,2.0,1.0,0,0,0,0,0,0,0,138000.0
1,5,3.0,61.0,2.0,4.0,0,0,0,0,0,0,0,130000.0
1,5,2.0,65.0,2.0,1.0,0,0,0,0,0,0,0,199890.0
3,2,4.0,143.0,2.0,0.0,0,0,0,0,0,0,0,430000.0
1,5,4.0,156.0,2.0,4.0,0,0,0,0,0,0,0,269000.0
0,5,3.0,158.0,2.0,3.0,0,0,0,0,0,0,0,190000.0
1,5,3.0,83.0,1.0,1.0,0,0,0,0,0,0,0,110000.0
1,2,4.0,136.0,2.0,0.0,1,0,0,0,0,0,0,370000.0
1,5,4.0,128.0,4.0,2.0,0,1,0,0,0,0,0,172000.0
1,2,4.0,199.0,2.0,0.0,0,0,0,0,0,0,0,200000.0
1,5,3.0,85.0,2.0,3.0,0,0,0,0,0,0,0,129900.0
1,5,3.0,110.0,1.0,2.0,0,0,0,0,0,0,0,160000.0
1,5,3.0,95.0,2.0,1.0,0,1,0,0,0,0,0,165000.0
1,2,3.0,259.0,4.0,0.0,0,1,0,0,0,0,0,250000.0
1,5,3.0,101.0,2.0,3.0,1,0,0,0,0,0,0,179000.0
0,5,3.0,164.0,2.0,5.0,1,0,0,0,0,0,0,330000.0
3,2,1.0,126.0,2.0,0.0,0,0,0,0,0,0,0,189000.0
1,5,4.0,113.0,2.0,1.0,0,1,0,0,0,0,0,155000.0
1,2,4.0,218.0,2.0,0.0,1,0,0,0,0,0,0,179000.0
4,5,3.0,113.0,2.0,1.0,1,0,0,0,0,0,0,234000.0
1,5,4.0,102.0,2.0,1.0,0,1,0,0,0,0,0,134700.0
0,5,3.0,190.0,2.0,4.0,0,0,0,0,0,0,0,220000.0
1,2,5.0,202.0,1.0,0.0,0,0,0,0,0,0,0,340000.0
1,2,5.0,264.0,2.0,0.0,0,1,0,0,0,0,0,379000.0
3,5,3.0,54.0,1.0,3.0,0,1,0,0,0,0,0,59900.0
1,2,7.0,154.0,1.0,0.0,0,0,0,0,0,0,0,280000.0
4,5,3.0,122.0,2.0,6.0,1,0,0,0,0,0,0,253000.0
1,2,6.0,572.0,1.0,0.0,0,0,0,0,0,0,0,790000.0
1,5,3.0,130.0,1.0,1.0,1,0,0,0,0,0,0,310000.0
5,2,1.0,374.0,2.0,0.0,0,0,0,0,0,0,0,200000.0
3,2,1.0,193.0,1.0,0.0,0,1,0,0,0,0,0,189000.0
3,5,3.0,89.0,1.0,3.0,0,0,0,0,0,0,0,80000.0
1,2,1.0,150.0,1.0,0.0,0,0,0,0,0,0,0,180000.0
3,0,3.0,94.0,2.0,4.0,0,0,0,0,0,0,0,300000.0
1,2,1.0,418.0,2.0,0.0,0,0,0,0,0,0,0,230000.0
3,5,1.0,92.0,2.0,3.0,0,1,0,0,0,0,0,152750.0
1,5,1.0,176.0,2.0,3.0,1,0,0,0,0,0,0,190000.0
1,5,1.0,85.0,2.0,1.0,1,0,0,0,0,0,0,124000.0
4,5,3.0,190.0,2.0,1.0,0,0,0,0,0,0,0,65000.0
3,2,4.0,160.0,1.0,0.0,1,0,0,0,0,0,0,315000.0
1,2,4.0,220.0,2.0,0.0,0,0,0,0,0,0,0,200000.0
3,5,3.0,103.0,2.0,1.0,0,0,0,0,0,0,0,175000.0
0,5,3.0,111.0,2.0,3.0,0,0,0,0,0,0,0,130000.0
1,5,3.0,105.0,2.0,4.0,0,0,0,0,0,0,0,249000.0
3,2,7.0,310.0,2.0,0.0,1,0,0,0,0,0,0,1600000.0
3,2,5.0,216.0,2.0,0.0,1,0,0,0,0,0,0,385000.0
1,5,1.0,69.0,2.0,2.0,0,1,0,0,0,0,0,168000.0
1,5,1.0,64.0,2.0,1.0,0,1,0,0,0,0,0,149000.0
3,2,3.0,153.0,3.0,0.0,0,1,0,0,0,0,0,250000.0
3,5,2.0,77.0,1.0,2.0,0,0,0,0,0,0,0,139000.0
3,5,3.0,104.0,2.0,3.0,0,0,0,0,0,0,0,280000.0
3,5,3.0,102.0,2.0,3.0,0,0,0,0,0,0,0,280000.0
3,5,3.0,104.0,2.0,3.0,0,0,0,0,0,0,0,317000.0
3,5,3.0,110.0,2.0,3.0,0,0,0,0,0,0,0,220000.0
3,2,5.0,586.0,2.0,0.0,1,0,0,0,0,0,0,650000.0
1,4,6.0,723.0,2.0,0.0,1,0,0,0,0,0,0,1100000.0
1,5,3.0,113.0,2.0,4.0,0,0,0,0,0,0,0,254000.0
1,5,2.0,87.0,2.0,6.0,0,0,0,0,0,0,0,285000.0
1,5,1.0,58.0,2.0,6.0,0,0,0,0,0,0,0,220000.0
1,5,2.0,79.0,2.0,6.0,0,0,0,0,0,0,0,270000.0
1,5,4.0,147.0,2.0,2.0,1,0,0,0,0,0,0,299000.0
1,5,3.0,114.0,2.0,5.0,0,0,0,0,0,0,0,259500.0
3,5,3.0,107.0,2.0,3.0,0,1,0,0,0,0,0,235000.0
1,5,3.0,94.0,2.0,6.0,0,0,0,0,0,0,0,295000.0
0,5,2.0,120.0,2.0,6.0,1,0,0,0,0,0,0,220000.0
3,2,5.0,428.0,2.0,0.0,1,0,0,0,0,0,0,1000000.0
3,5,2.0,102.0,2.0,3.0,1,0,0,0,0,0,0,212726.0
1,5,3.0,84.0,2.0,3.0,1,1,0,0,0,0,0,198000.0
1,5,3.0,139.0,2.0,4.0,1,1,0,0,0,0,0,298000.0
1,5,3.0,85.0,2.0,3.0,1,1,0,0,0,0,0,197000.0
1,5,3.0,118.0,2.0,4.0,1,1,0,0,0,0,0,258000.0
0,2,3.0,201.0,2.0,0.0,1,0,0,0,0,0,0,360000.0
1,5,3.0,110.0,2.0,5.0,1,1,0,0,0,0,0,240000.0
1,5,2.0,74.0,2.0,1.0,1,1,0,0,0,0,0,172400.0
4,5,3.0,115.0,2.0,3.0,1,0,0,0,0,0,0,274000.0
3,5,3.0,139.0,2.0,2.0,0,1,0,0,0,0,0,175000.0
0,2,5.0,304.0,2.0,0.0,0,0,0,0,0,0,0,265000.0
3,5,3.0,149.0,2.0,2.0,0,1,0,0,0,0,0,236700.0
3,5,3.0,115.0,2.0,8.0,1,0,0,0,0,0,0,258500.0
3,5,3.0,114.0,2.0,8.0,1,0,0,0,0,0,0,265500.0
3,5,3.0,86.0,2.0,2.0,0,1,0,0,0,0,0,229000.0
3,5,3.0,190.0,2.0,10.0,1,0,0,0,0,0,0,358500.0
3,5,3.0,115.0,2.0,9.0,1,0,0,0,0,0,0,269000.0
3,5,3.0,217.0,2.0,10.0,1,0,0,0,0,0,0,376500.0
3,5,3.0,218.0,2.0,10.0,1,0,0,0,0,0,0,371500.0
3,5,2.0,64.0,2.0,4.0,0,1,0,0,0,0,0,31455.0
3,5,3.0,86.0,2.0,4.0,0,1,0,0,0,0,0,244000.0
3,5,3.0,189.0,2.0,10.0,1,0,0,0,0,0,0,359000.0
3,5,3.0,105.0,2.0,6.0,1,0,0,0,0,0,0,249500.0
3,5,3.0,114.0,2.0,9.0,1,0,0,0,0,0,0,277000.0
0,2,4.0,270.0,2.0,0.0,0,0,0,0,0,0,0,220000.0
0,5,3.0,78.0,2.0,3.0,0,0,0,0,0,0,0,100000.0
3,5,3.0,84.0,2.0,5.0,0,1,0,0,0,0,0,286000.0
3,5,3.0,88.0,2.0,4.0,0,1,0,0,0,0,0,244000.0
3,5,2.0,99.0,2.0,3.0,0,0,0,0,0,0,0,280000.0
1,5,3.0,107.0,2.0,3.0,1,0,0,0,0,0,0,255000.0
3,5,2.0,97.0,2.0,3.0,0,0,0,0,0,0,0,230000.0
3,5,2.0,77.0,2.0,5.0,0,1,0,0,0,0,0,261900.0
1,5,2.0,79.0,2.0,5.0,1,0,0,0,0,0,0,220000.0
3,5,3.0,96.0,2.0,2.0,0,1,0,0,0,0,0,238000.0
1,5,3.0,113.0,2.0,3.0,0,0,0,0,0,0,0,249500.0
3,5,3.0,94.0,2.0,3.0,0,1,0,0,0,0,0,239900.0
1,5,3.0,137.0,2.0,3.0,0,1,0,0,0,0,0,234000.0
3,2,5.0,527.0,2.0,0.0,1,0,0,0,0,0,0,700000.0
1,5,3.0,93.0,2.0,5.0,0,1,0,0,0,0,0,120000.0
3,5,3.0,90.0,2.0,5.0,0,0,0,0,0,0,0,150000.0
1,5,2.0,48.0,2.0,3.0,0,0,0,0,0,0,0,92000.0
3,2,5.0,527.0,2.0,0.0,0,0,0,0,0,0,0,550000.0
3,2,5.0,345.0,2.0,0.0,1,0,0,0,0,0,0,870000.0
3,5,3.0,85.0,1.0,3.0,0,0,0,0,0,0,0,149000.0
3,5,1.0,65.0,1.0,3.0,1,0,0,0,0,0,0,139000.0
4,2,4.0,171.0,2.0,0.0,0,0,0,0,0,0,0,90000.0
1,2,4.0,134.0,2.0,0.0,1,0,0,0,0,0,0,240000.0
1,5,3.0,143.0,2.0,1.0,0,1,0,0,0,0,0,270000.0
1,5,3.0,100.0,2.0,4.0,0,0,0,0,0,0,0,120000.0
1,2,4.0,260.0,1.0,0.0,0,0,0,0,0,0,0,410000.0
1,2,4.0,307.0,2.0,0.0,0,1,0,0,0,0,0,360000.0
3,2,5.0,350.0,2.0,0.0,1,1,0,0,0,0,0,390000.0
1,5,4.0,73.0,1.0,5.0,0,0,0,0,0,0,0,114000.0
0,5,3.0,99.0,1.0,1.0,0,0,0,0,0,0,0,180000.0
3,2,4.0,121.0,1.0,0.0,0,0,0,0,0,0,0,285000.0
1,5,2.0,70.0,1.0,4.0,0,1,0,0,0,0,0,120000.0
0,5,4.0,130.0,1.0,2.0,0,0,0,0,0,0,0,98000.0
1,5,3.0,150.0,1.0,2.0,0,0,0,0,0,0,0,190000.0
1,5,1.0,80.0,1.0,3.0,0,0,0,0,0,0,0,119000.0
3,0,2.0,75.0,1.0,4.0,0,0,0,0,0,0,0,290000.0
1,5,3.0,72.0,1.0,5.0,0,0,0,0,0,0,0,114000.0
3,2,4.0,105.0,1.0,0.0,0,0,0,0,0,0,0,285000.0
3,2,5.0,392.0,1.0,0.0,1,0,0,0,0,0,0,870000.0
3,2,4.0,144.0,2.0,0.0,1,0,0,0,0,0,0,545000.0
4,2,3.0,240.0,2.0,0.0,1,0,0,0,0,0,0,155000.0
3,0,3.0,80.0,2.0,4.0,0,1,0,0,0,0,0,230000.0
1,5,3.0,72.0,2.0,5.0,0,0,0,0,0,0,0,160000.0
3,2,4.0,285.0,2.0,0.0,0,1,0,0,0,0,0,700000.0
3,2,6.0,233.0,2.0,0.0,1,0,0,0,0,0,0,599000.0
1,2,1.0,200.0,2.0,0.0,0,0,0,0,0,0,0,200000.0
3,2,5.0,170.0,2.0,0.0,1,0,0,0,0,0,0,500000.0
3,2,4.0,189.0,2.0,0.0,1,0,0,0,0,0,0,429000.0
3,2,4.0,170.0,2.0,0.0,1,0,0,0,0,0,0,315000.0
1,2,3.0,221.0,2.0,0.0,1,0,0,0,0,0,0,230000.0
3,2,5.0,550.0,2.0,0.0,1,0,0,0,0,0,0,1290000.0
1,5,1.0,70.0,1.0,1.0,0,0,0,0,0,0,0,135000.0
1,5,3.0,113.0,2.0,5.0,1,0,0,0,0,0,0,240000.0
0,5,3.0,110.0,3.0,2.0,0,0,0,0,0,0,0,145000.0
1,5,4.0,110.0,2.0,2.0,0,1,0,0,0,0,0,190000.0
3,5,4.0,86.0,2.0,1.0,0,1,0,0,0,0,0,135000.0
3,2,6.0,320.0,2.0,0.0,1,0,0,0,0,0,0,599000.0
3,2,5.0,312.0,2.0,0.0,1,0,0,0,0,0,0,700000.0
3,2,6.0,310.0,2.0,0.0,1,0,0,0,0,0,0,460000.0
1,5,3.0,60.0,2.0,4.0,0,0,0,0,0,0,0,130000.0
1,5,2.0,232.0,1.0,1.0,1,1,0,0,0,0,0,290000.0
0,5,3.0,100.0,2.0,4.0,0,0,0,0,0,0,0,139900.0
3,5,3.0,90.0,2.0,1.0,0,0,0,0,0,0,0,175000.0
0,5,3.0,121.0,1.0,3.0,0,0,0,0,0,0,0,165000.0
3,5,3.0,79.0,2.0,2.0,0,1,0,0,0,0,0,90000.0
3,2,7.0,400.0,2.0,0.0,1,0,0,0,0,0,0,850000.0
3,2,4.0,347.0,2.0,0.0,1,0,0,0,0,0,0,650000.0
0,5,3.0,86.0,2.0,3.0,0,0,0,0,0,0,0,133950.0
1,2,6.0,521.0,2.0,0.0,1,0,0,0,0,0,0,475000.0
0,2,3.0,98.0,2.0,0.0,0,0,0,0,0,0,0,309000.0
3,5,4.0,285.0,2.0,2.0,1,0,0,0,0,0,0,320000.0
3,2,4.0,242.0,2.0,0.0,1,0,0,0,0,0,0,510000.0
1,2,5.0,357.0,2.0,0.0,1,0,0,0,0,0,0,395000.0
3,2,7.0,311.0,2.0,0.0,1,0,0,0,0,0,0,1600000.0
3,2,3.0,333.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
3,2,5.0,379.0,2.0,0.0,1,0,0,0,0,0,0,1200000.0
5,5,4.0,141.0,2.0,1.0,0,0,0,0,0,0,0,215000.0
0,5,3.0,112.0,1.0,2.0,0,0,0,0,0,0,0,190000.0
3,2,5.0,454.0,2.0,0.0,1,0,0,0,0,0,0,1100000.0
3,2,5.0,291.0,3.0,0.0,1,0,0,0,0,0,0,595000.0
3,2,1.0,81.0,2.0,0.0,1,0,0,0,0,0,0,200000.0
1,2,3.0,236.0,3.0,0.0,1,0,0,0,0,0,0,240000.0
0,5,2.0,161.0,2.0,3.0,0,0,0,0,0,0,0,183500.0
3,2,4.0,250.0,2.0,0.0,1,0,0,0,0,0,0,770000.0
1,0,3.0,88.0,2.0,4.0,0,0,0,0,0,0,0,495000.0
3,2,5.0,291.0,2.0,0.0,1,0,0,0,0,0,0,595000.0
3,2,3.0,160.0,2.0,0.0,0,0,0,0,0,0,0,379000.0
3,2,5.0,281.0,2.0,0.0,1,0,0,0,0,0,0,555000.0
3,5,2.0,74.0,2.0,3.0,0,1,0,0,0,0,0,135000.0
3,5,3.0,73.0,2.0,1.0,0,1,0,0,0,0,0,90000.0
1,5,4.0,120.0,2.0,1.0,0,0,0,0,0,0,0,150000.0
1,5,2.0,59.0,2.0,3.0,0,1,0,0,0,0,0,77000.0
3,2,3.0,110.0,2.0,0.0,1,0,0,0,0,0,0,298000.0
3,2,4.0,120.0,2.0,0.0,1,1,0,0,0,0,0,260000.0
1,5,4.0,120.0,2.0,1.0,0,1,0,0,0,0,0,146000.0
1,4,4.0,322.0,2.0,0.0,0,0,0,0,0,0,0,300000.0
0,2,11.0,550.0,2.0,0.0,0,0,0,0,0,0,0,265000.0
3,0,3.0,85.0,1.0,4.0,0,0,0,0,0,0,0,295000.0
1,5,3.0,136.0,3.0,4.0,1,0,0,0,0,0,0,167500.0
3,5,3.0,120.0,1.0,3.0,0,1,0,0,0,0,0,210000.0
3,5,3.0,95.0,2.0,3.0,0,1,0,0,0,0,0,125000.0
3,2,6.0,310.0,2.0,0.0,1,0,0,0,0,0,0,450000.0
1,0,2.0,97.0,2.0,4.0,1,1,0,0,0,0,0,85000.0
3,3,1.0,74.0,1.0,1.0,0,1,0,0,0,0,0,90000.0
1,2,5.0,280.0,2.0,0.0,1,0,0,0,0,0,0,273000.0
3,2,2.0,189.0,1.0,0.0,0,0,0,0,0,0,0,120000.0
4,5,3.0,161.0,2.0,1.0,0,0,0,0,0,0,0,124000.0
1,5,2.0,69.0,3.0,5.0,0,0,0,0,0,0,0,86000.0
1,2,4.0,294.0,2.0,0.0,0,1,0,0,0,0,0,410000.0
3,5,3.0,94.0,2.0,1.0,1,1,0,0,0,0,0,240000.0
1,2,1.0,190.0,2.0,0.0,0,1,0,0,0,0,0,195000.0
3,5,2.0,58.0,2.0,3.0,0,1,0,0,0,0,0,160000.0
1,5,2.0,70.0,2.0,4.0,0,1,0,0,0,0,0,119000.0
3,5,2.0,75.0,1.0,5.0,0,1,0,0,0,0,0,230000.0
1,2,4.0,145.0,2.0,0.0,1,0,0,0,0,0,0,370000.0
3,3,1.0,67.0,1.0,2.0,0,1,0,0,0,0,0,60000.0
0,4,4.0,650.0,2.0,0.0,1,0,0,0,0,0,0,288000.0
1,5,2.0,97.0,2.0,3.0,0,0,0,0,0,0,0,220000.0
3,5,3.0,107.0,2.0,4.0,0,1,0,0,0,0,0,223000.0
3,5,2.0,98.0,2.0,1.0,0,1,0,0,0,0,0,195000.0
3,5,3.0,106.0,2.0,1.0,0,1,0,0,0,0,0,220000.0
1,5,3.0,114.0,2.0,1.0,0,0,0,0,0,0,0,230000.0
0,5,3.0,84.0,2.0,1.0,0,0,0,0,0,0,0,120000.0
3,5,2.0,73.0,2.0,3.0,1,0,0,0,0,0,0,115000.0
0,5,3.0,108.0,2.0,1.0,1,0,0,0,0,0,0,200000.0
1,5,4.0,150.0,2.0,3.0,1,1,0,0,0,0,0,230000.0
3,2,4.0,407.0,2.0,0.0,0,0,0,0,0,0,0,1200000.0
3,2,4.0,222.0,2.0,0.0,1,0,0,0,0,0,0,625000.0
3,5,3.0,93.0,2.0,3.0,0,1,0,0,0,0,0,130000.0
3,0,4.0,90.0,2.0,4.0,0,1,0,0,0,0,0,260000.0
3,2,4.0,330.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
0,5,3.0,112.0,2.0,3.0,0,0,0,0,0,0,0,189900.0
0,2,6.0,314.0,2.0,0.0,0,0,0,0,0,0,0,299990.0
3,5,2.0,88.0,2.0,3.0,0,1,0,0,0,0,0,144900.0
3,5,3.0,134.0,2.0,1.0,0,1,0,0,0,0,0,185000.0
3,2,4.0,271.0,2.0,0.0,1,0,0,0,0,0,0,749000.0
3,2,2.0,132.0,2.0,0.0,0,0,0,0,0,0,0,250000.0
1,5,3.0,100.0,2.0,2.0,0,0,0,0,0,0,0,142000.0
3,2,6.0,550.0,1.0,0.0,1,0,0,0,0,0,0,1289900.0
3,2,5.0,247.0,2.0,0.0,1,0,0,0,0,0,0,600000.0
3,0,3.0,98.0,2.0,4.0,0,0,0,0,0,0,0,299000.0
3,2,5.0,531.0,2.0,0.0,0,0,0,0,0,0,0,1400000.0
1,5,2.0,116.0,2.0,5.0,1,0,0,0,0,0,0,152000.0
3,5,3.0,90.0,2.0,4.0,0,0,0,0,0,0,0,175000.0
3,2,3.0,205.0,2.0,0.0,1,0,0,0,0,0,0,299000.0
1,5,5.0,145.0,2.0,3.0,0,0,0,0,0,0,0,165000.0
3,2,5.0,261.0,2.0,0.0,1,0,0,0,0,0,0,725000.0
0,5,3.0,190.0,1.0,4.0,0,0,0,0,0,0,0,255000.0
1,5,3.0,113.0,2.0,2.0,0,0,0,0,0,0,0,189900.0
1,2,3.0,680.0,2.0,0.0,1,0,0,0,0,0,0,525000.0
3,2,4.0,333.0,2.0,0.0,1,0,0,0,0,0,0,790000.0
3,2,5.0,179.0,2.0,0.0,1,0,0,0,0,0,0,479900.0
3,2,5.0,300.0,2.0,0.0,1,0,0,0,0,0,0,1200000.0
3,0,2.0,78.0,2.0,4.0,0,0,0,0,0,0,0,245000.0
3,2,4.0,439.0,2.0,0.0,0,0,0,0,0,0,0,1250000.0
3,5,1.0,63.0,2.0,3.0,0,0,0,0,0,0,0,132000.0
3,5,1.0,47.0,2.0,3.0,0,0,0,0,0,0,0,128000.0
0,5,4.0,156.0,1.0,1.0,1,0,0,0,0,0,0,220000.0
1,5,1.0,100.0,2.0,2.0,1,0,0,0,0,0,0,197000.0
3,2,4.0,239.0,2.0,0.0,1,0,0,0,0,0,0,429000.0
4,5,3.0,111.0,1.0,7.0,0,0,0,0,0,0,0,348000.0
3,2,4.0,143.0,2.0,0.0,0,0,0,0,0,0,0,566000.0
1,5,4.0,128.0,2.0,3.0,1,1,0,0,0,0,0,230000.0
4,5,2.0,87.0,2.0,6.0,1,0,0,0,0,0,0,220000.0
4,5,3.0,113.0,2.0,9.0,1,0,0,0,0,0,0,279000.0
3,2,4.0,426.0,2.0,0.0,1,0,0,0,0,0,0,1240000.0
1,5,1.0,53.0,2.0,3.0,0,0,0,0,0,0,0,145000.0
0,5,3.0,106.0,2.0,4.0,0,0,0,0,0,0,0,185000.0
3,2,4.0,210.0,2.0,0.0,1,0,0,0,0,0,0,575000.0
3,5,3.0,318.0,2.0,3.0,1,1,0,0,0,0,0,348000.0
1,5,3.0,130.0,2.0,3.0,1,0,0,0,0,0,0,312000.0
3,2,4.0,174.0,2.0,0.0,1,0,0,0,0,0,0,700000.0
3,2,4.0,144.0,2.0,0.0,0,0,0,0,0,0,0,544000.0
3,2,4.0,523.0,2.0,0.0,1,0,0,0,0,0,0,1480000.0
3,2,6.0,318.0,2.0,0.0,1,0,0,0,0,0,0,599000.0
1,5,3.0,70.0,2.0,3.0,0,0,0,0,0,0,0,115000.0
3,2,4.0,216.0,2.0,0.0,1,0,0,0,0,0,0,385000.0
3,2,6.0,359.0,2.0,0.0,1,0,0,0,0,0,0,649000.0
3,2,8.0,308.0,2.0,0.0,1,0,0,0,0,0,0,1600000.0
3,5,3.0,118.0,2.0,8.0,1,0,0,0,0,0,0,475000.0
3,2,3.0,311.0,2.0,0.0,1,1,0,0,0,0,0,564000.0
3,2,3.0,102.0,2.0,0.0,1,0,0,0,0,0,0,290000.0
3,2,3.0,185.0,2.0,0.0,1,0,0,0,0,0,0,850000.0
1,2,4.0,460.0,2.0,0.0,1,0,0,0,1,0,0,700000.0
1,2,6.0,200.0,2.0,0.0,0,0,0,0,0,0,0,205000.0
3,2,4.0,356.0,2.0,0.0,0,0,0,0,0,0,0,575000.0
3,2,5.0,200.0,1.0,0.0,1,1,0,0,0,0,0,376000.0
3,5,2.0,64.0,2.0,2.0,0,1,0,0,0,0,0,33000.0
1,5,4.0,72.0,2.0,5.0,0,0,0,0,0,0,0,109000.0
0,5,3.0,104.0,2.0,1.0,0,0,0,0,0,0,0,89000.0
